Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
OSQ040cg,{Were you/Was SP} . . .,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ040ch,{Were you/Was SP} . . .,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ040ci,{Were you/Was SP} . . .,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ040cj,{Were you/Was SP} . . .,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ060,"Has a doctor ever told {you/SP} that {you/s/he} had osteoporosis, sometimes called thin or brittle bones?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ070,{Were you/Was SP} ever treated for osteoporosis?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ080,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bone after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090a,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090b,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090c,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090d,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090e,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090f,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090g,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090h,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090i,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ090j,"Was this fracture the result of severe trauma such as a car accident, being struck by a vehicle, a physical attack, or a hard fall such as falling off a ladder or down stairs?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100a,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100b,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100c,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100d,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100e,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100f,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100g,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100h,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100i,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ100j,Please look at this card and tell me where the fracture occurred.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120a,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120b,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120c,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120d,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120e,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120f,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120g,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120h,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120i,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ120j,Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured any other bones after {you were/s/he was} 20 years of age?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ130,{Have you/has SP} ever taken any prednisone or cortisone pills nearly every day for a month or longer?  [Prednisone and cortisone are types of steroids.],OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ140q,Please think about {your/SP's} use of prednisone or cortisone during {your/his/her} lifetime.  For how long did {you/s/he} use prednisone or cortisone nearly every day?  Do not count the months or years when {you were/s/he was} not taking the medicine.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ140u,"How long used prednisone or cortisone: month, year?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ150,"Including living and deceased, were either of {your/SP's} biological parents ever told by a health professional that they had osteoporosis or brittle bones?",OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ160a,Mother was told had osteoporosis?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ160b,Father was told had osteoporosis?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ170,Did {your/SP's} biological mother ever fracture her hip?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ180,About how old was she when she fractured her hip (the first time)?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ190,Was she. . .,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ200,Did {your/SP's} biological father ever fracture his hip?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ210,About how old was he when he fractured his hip (the first time)?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSQ220,Was he . . .,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
PUQ100,"In the past 7 days, were any chemical products used in {your/his/her} home to control fleas, roaches, ants, termites, or other insects?",PUQMEC_D,Pesticide Use,2005,2006,Questionnaire,None
PUQ110,"In the past 7 days, were any chemical products used in {your/his/her} lawn or garden to kill weeds?",PUQMEC_D,Pesticide Use,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,PUQMEC_D,Pesticide Use,2005,2006,Questionnaire,None
PAAQUEX,Questionnaire source flag for weighting,PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD020,"The next series of questions are about physical activities that {you/SP} {have/has} done over the past 30 days. First I will ask about activities that are related to transportation. Then I'll ask about physical activities that {you/he/she} do at school or in {your/his/her} leisure time. Over the past 30 days, {have/has} {you/SP} walked or bicycled as part of getting to and from work, or school, or to do errands?",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD080,"On those days when {you/SP} walked or bicycled, about how long did {you/s/he} spend altogether doing this (minutes)?",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD120,"[Over the past 30 days], how often did {you/SP} do these tasks in or around {your/his/her} home or yard, that is tasks requiring at least moderate effort?  [Such as raking leaves, mowing the lawn or heavy cleaning.] PROBE:  How many times per day, per week, or per month did {you/s/he} do these activities?",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD160,About how long did {you/SP} do these tasks each time (minutes)?,PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD200,"The next questions are about physical activities including exercise, sports, and physically active hobbies that {you/SP} may have done in {your/his/her} leisure time or at school over the past 30 days.  First I will ask you about vigorous activities that cause heavy sweating or large increases in breathing or heart rate.  Then I will ask you about moderate activities that cause only light sweating or a slight to moderate increase in breathing or heart rate.  Over the past 30 days, did {you/SP} do any vigorous activities for at least 10 minutes that caused heavy sweating, or large increases in breathing or heart rate?  Some examples are running, lap swimming, aerobics classes or fast bicycling.",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD320,"[Over the past 30 days], did {you/SP} do moderate activities for at least 10 minutes that cause only light sweating or a slight to moderate increase in breathing or heart rate?  Some examples are brisk walking, bicycling for pleasure, golf, and dancing .",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD440,"Over the past 30 days, did {you/SP} do any physical activities specifically designed to strengthen {your/his/her} muscles such as lifting weights, push-ups or sit-ups?  Include all such activities even if you have mentioned them before.",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD460,"[Over the past 30 days], how often did {you/SP} do these physical activities?  [Activities designed to strengthen {your/his/her} muscles such as lifting weights, push-ups or sit-ups.]",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD590,"Over the past 30 days, on average about how many hours per day did {you/SP} sit and watch TV or videos?  Would you say...",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAD600,"Over the past 30 days, on average about how many hours per day did {you/SP} use a computer or play computer games?  Would you say...",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ050Q,"[Over the past 30 days], how often did {you/SP} do this?  [Walk or bicycle as part of getting to and from work, or school, or to do errands.]    PROBE:  How many times per day, per week, or per month did {you/s/he} do these activities?",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ050U,UNIT OF MEASURE.,PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ100,"Over the past 30 days, did {you/SP} do any tasks in or around {your/his/her} home or yard for at least 10 minutes that required moderate or greater physical effort?  By moderate physical effort I mean, tasks that caused light sweating or a slight to moder ate increase in {your/his/her} heart rate or breathing.  [Such as raking leaves, mowing the lawn or heavy cleaning.]",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ180,"Please tell me which of these four sentences best describes {your/SP's} usual daily activities?  [Daily activities may include {your/his/her} work, housework if {you are/s/he is} a homemaker, going to and attending classes if {you are/s/he is} a student, and what {you/s/he} normally {do/does} throughout a typical day if {you are/he/she is} a retiree or unemployed.] . . .",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ500,"How does the amount of activity that you reported {for SP} for the past 30 days compare with {your/his/her} physical activity for the past 12 months?  Over the past 30 days, {were you/was he/she} . . .",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ520,"(MEC Interview Version) Compared with most {boys/girls} {your/SP's} age, would you say that {you are/SP is}...

(SP Interview Version) Compared with most {men/boys/women/girls} {your/SP's} age, would you say that {you are/s/he is} . . .",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ540,"Compared with {yourself/himself/herself} 10 years ago, would you say that {you are/SP is} . . .",PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAQ560,Now I'd like to ask you some questions about {SP's} activities.  How many times per week {does SP} play or exercise enough to make {him/her} sweat and breathe hard?,PAQ_D,Physical Activity,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,PAQ_D,Physical Activity,2005,2006,Questionnaire,None
PAAQUEX,Questionnaire source flag for weighting,PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
PADACTIV,"[Over the past 30 days], what {vigorous/moderate} activities did {you/SP} do?",PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
PADDURAT,"[Over the past 30 days], on average about how long did {you/SP} do {activity} each time?",PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
PADLEVEL,Reported intensity level of activity.,PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
PADMETS,Metabolic equivalent(MET) intensity level for activity.,PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
PADTIMES,"[Over the past 30 days], how often did {you/SP} do {activity}?",PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
SEQN,Respondent sequence number,PAQIAF_D,Physical Activity - Individual Activities,2005,2006,Questionnaire,None
PFD069A,How long (have/has) (you/SP) had arthritis or rheumatism (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069B,How long (have/has) (you/SP) had back or neck problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069C,How long (have/has) (you/SP) had cancer (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069D,"How long (have/has) (you/SP) had depression, anxiety or emotional problems (# of days)?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069E,How long (have/has) (you/SP) had other developmental problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069F,How long (have/has) (you/SP) had diabetes (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069G,How long (have/has) (you/SP) had fractures or bone or joint injury problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069H,How long (have/has) (you/SP) had hearing problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069I,How long (have/has) (you/SP) had heart problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069J,How long (have/has) (you/SP) had hypertension or high blood pressure (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069K,How long (have/has) (you/SP) had lung or breathing problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069L,How long (have/has) (you/SP) had mental retardation (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069M,How long (have/has) (you/SP) had other injury problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069N,How long (have/has) (you/SP) had senility (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069O,How long (have/has) (you/SP) had stroke problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069P,How long (have/has) (you/SP) had vision problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069Q,How long (have/has) (you/SP) had weight problems (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFD069R,How long (have/has) (you/SP) had the other impairment you mentioned (# of days)?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ010,"The next set of questions is about limitations caused by any long-term physical, mental or emotional problem or illness. Please do not include temporary conditions, such as a cold. Is {SP} limited in the kind or amount of play activities {he/she} can do because of a physical, mental or emotional problem?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ015,Is {SP} able to take part at all in the usual kinds of play activities done by most children {his/her} age?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ020,"{Do you/Does SP} have an impairment or health problem that limits {your/his/her} ability to {crawl, walk or play} {walk, run or play} {walk or run}?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ030,"Is this an impairment or health problem that has lasted, or is expected to last 12 months or longer?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ041,Does {SP} receive Special Education or Early Intervention Services?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ049,"The next set of questions is about limitations caused by any long-term physical, mental or emotional problem or illness.  Please do not include temporary conditions, such as a cold [or pregnancy].  Does a physical, mental or emotional problem now keep {you/SP} from working at a job or business?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ051,"{Are you/Is SP} limited in the kind or amount of work {you/s/he} can do because of a physical, mental or emotional problem?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ054,"Because of a health problem, {do you/does SP} have difficulty walking without using any special equipment?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ057,{Are you/Is SP} limited in any way because of difficulty remembering or because {you/s/he} experience{s} periods of confusion?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ059,"{Are you/Is SP} limited in any way in any activity because of a physical, mental or emotional problem?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061A,"The next questions ask about difficulties {you/SP} may have doing certain activities because of a health problem.  By ""health problem"" we mean any long-term physical, mental or emotional problem or illness {not including pregnancy}.   By {yourself/himself /herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .managing {your/his/her} money [such as keeping track of {your/his/her} expenses or paying bills]?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061B,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .walking for a quarter of a mile [that is about 2 or 3 blocks]?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061C,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .walking up 10 steps without resting?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061D,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .stooping, crouching, or kneeling?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061E,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .lifting or carrying something as heavy as 10 pounds [like a sack of potatoes or rice]?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061F,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .doing chores around the house [like vacuuming, sweeping, dusting, or straightening up]?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061G,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .preparing {your/his/her} own meals?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061H,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .walking from one room to another on the same level?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061I,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .standing up from an armless straight chair?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061J,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .getting in or out of bed?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061K,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .eating, like holding a fork, cutting food or drinking from a glass?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061L,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .dressing {yourself/himself/herself}, including tying shoes, working zippers, and doing buttons?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061M,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .standing or being on {your/his/her} feet for about 2 hours?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061N,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .sitting for about 2 hours?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061O,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .reaching up over {your/his/her} head?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061P,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .using {your/his/her} fingers to grasp or handle small objects?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061Q,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .going out to things like shopping, movies, or sporting events?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061R,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .participating in social activities [visiting friends, attending clubs or meetings or going to parties]?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061S,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .doing things to relax at home or for leisure [reading, watching TV, sewing, listening to music]?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ061T,"By {yourself/himself/herself} and without using any special equipment, how much difficulty {do you/does SP} have . . .pushing or pulling large objects like a living room chair?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ063A,What condition or health problem causes {you/SP} to have difficulty with or need help with {NAME OF UP TO 3 ACTIVITIES/these activities}?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ063B,What condition or health problem causes {you/SP} to have difficulty with or need help with {NAME OF UP TO 3 ACTIVITIES/these activities}?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ063C,What condition or health problem causes {you/SP} to have difficulty with or need help with {NAME OF UP TO 3 ACTIVITIES/these activities}?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ063D,What condition or health problem causes {you/SP} to have difficulty with or need help with {NAME OF UP TO 3 ACTIVITIES/these activities}?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ063E,What condition or health problem causes {you/SP} to have difficulty with or need help with {NAME OF UP TO 3 ACTIVITIES/these activities}?,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
PFQ090,"{Do you/Does SP} now have any health problem that requires {you/him/her} to use special equipment, such as a cane, a wheelchair, a special bed, or a special telephone?",PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,PFQ_D,Physical Functioning,2005,2006,Questionnaire,None
RXDCOUNT,The number of prescription medicines reported,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
RXDDAYS,For how long have you been using or taking {PRODUCT NAME}?,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
RXDDRGID,Generic drug code,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
RXDDRUG,Generic drug name,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
RXDUSE,In the past month have you used or taken medication for which a prescription is needed?  Do not include prescription vitamins or minerals you may have already told me about.,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
RXQSEEN,Was prescription container seen by interviewer?,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,RXQ_RX_D,Prescription Medications,2005,2006,Questionnaire,None
KIQ081,The next set of questions is about men's health including urinary and prostate problems.  The prostate is a gland located just below the bladder.  Do you usually have trouble starting to urinate (pass water)?,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ101,"After urinating (passing water), does your bladder feel empty?",KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ121,Have you ever been told by a doctor or health professional that you had an enlarged prostate gland?,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ141,"Was it a benign enlargement - that is, not cancerous, also called benign prostatic hypertrophy?",KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ161,How old were you when you were first told that you had benign enlargement of the prostate gland?,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ182,Was the enlargement due to cancer?,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ361,Have you ever had a rectal examination to check for prostate cancer?,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
KIQ490,Have you ever been told by a doctor or health professional that you have any disease of the prostate?  This includes an enlarged prostate.,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,KIQ_P_D,Prostate Conditions,2005,2006,Questionnaire,None
PSASCCT1,Reasons for Not Done,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSASCST1,Interview Status Code,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ020,"Before you participated in the NHANES survey, did you hear of the PSA test somewhere else?",PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ030A,Where did you hear about the PSA test? Was it from... A friend or relative,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ030B,Where did you hear about the PSA test? Was it from... A doctor,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ030C,Where did you hear about the PSA test? Was it from... A health brochure,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ030D,Where did you hear about the PSA test? Was it from... Television,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ030E,Where did you hear about the PSA test? Was it from... Radio,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ030F,Where did you hear about the PSA test? Was it from... Other,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ040,"To your knowledge, did you ever have a PSA test before you were tested in our survey?",PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ050,How long ago did you have your first PSA test?  Would you say it was....,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ060,Was the test result in our letter the first time you were told you had a high PSA test result?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ070,For about how long have you known that your PSA was high?  Would you say...,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ080,Think about your first PSA test.  Did you specifically request the test...or was the decision  made by your health care provider?,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ090A,Men get the PSA test for different reasons.  Please answer yes if any of the following reasons were true for you.  You requested the test because....You had prostate problems like frequent urination.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ090B,Men get the PSA test for different reasons.  Please answer yes if any of the following reasons were true for you.  You requested the test because....Your wife or partner convinced you to have the test.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ090C,Men get the PSA test for different reasons.  Please answer yes if any of the following reasons were true for you.  You requested the test because...The PSA test was offered at a health fair or community event.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ090D,Men get the PSA test for different reasons.  Please answer yes if any of the following reasons were true for you.  You requested the test because...Men in your family had prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ090E,Men get the PSA test for different reasons.  Please answer yes if any of the following reasons were true for you.  You requested the test because...People of your race or ethnicity are more likely to develop prostate cancer.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
PSQ090F,Men get the PSA test for different reasons.  Please answer yes if any of the following reasons were true for you.  You requested the test because...You had another reason.,PSQ_D,Prostate Specific Antigen Follow-up,2005,2006,Questionnaire,None
